Source,Title,Description,City,Venue,Address,Latitude,Longitude,Start DateTime,End DateTime,Category,Min Price,Max Price,Popularity,Ticket URL,Last Updated,Age Group,Accessibility,Event Format
TufaanTicket,Gaming Event ce345489,A thrilling gaming experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-09-26 11:00:00,2025-09-26 13:00:00,Gaming,67,168,0.12357216844951102,https://tufanticket.com/event/ce345489,2025-03-22T03:04:56.720864,18+,Wheelchair Accessible,In-Person
TufaanTicket,Comedy Event c7753511,A thrilling comedy experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-08-05 20:00:00,2025-08-05 22:00:00,Comedy,95,176,0.5517769347598548,https://tufanticket.com/event/c7753511,2025-03-22T03:04:56.720909,18+,Hearing Assistance Available,In-Person
TufaanTicket,Comedy Event 450d1ecf,A thrilling comedy experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-06-20 22:00:00,2025-06-21 01:00:00,Comedy,85,153,0.976775405273416,https://tufanticket.com/event/450d1ecf,2025-03-22T03:04:56.720947,18+,Wheelchair Accessible,Online
TufaanTicket,Technology Event 2386c234,A thrilling technology experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-03-07 12:00:00,2025-03-07 14:00:00,Technology,72,163,0.055720781664302055,https://tufanticket.com/event/2386c234,2025-03-22T03:04:56.720968,18+,Wheelchair Accessible,In-Person
TufaanTicket,Sports Event 327bea9b,A thrilling sports experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-08-12 20:00:00,2025-08-13 00:00:00,Sports,22,117,0.9746907340695167,https://tufanticket.com/event/327bea9b,2025-03-22T03:04:56.721007,18+,Hearing Assistance Available,Hybrid
TufaanTicket,Workshop Event 6b07769a,A thrilling workshop experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-01-17 12:00:00,2025-01-17 13:00:00,Workshop,55,86,0.7534097573428252,https://tufanticket.com/event/6b07769a,2025-03-22T03:04:56.721042,21+,Not Specified,In-Person
TufaanTicket,Workshop Event 23526ad9,A thrilling workshop experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-05-08 19:00:00,2025-05-08 22:00:00,Workshop,77,231,0.4483071241194495,https://tufanticket.com/event/23526ad9,2025-03-22T03:04:56.721059,All Ages,Wheelchair Accessible,Hybrid
TufaanTicket,Gaming Event 8f795297,A thrilling gaming experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-03-22 17:00:00,2025-03-22 19:00:00,Gaming,73,245,0.9196828663530897,https://tufanticket.com/event/8f795297,2025-03-22T03:04:56.721088,21+,Wheelchair Accessible,Hybrid
TufaanTicket,Workshop Event 058e8cbd,A thrilling workshop experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-04-02 12:00:00,2025-04-02 13:00:00,Workshop,87,279,0.28725371825508694,https://tufanticket.com/event/058e8cbd,2025-03-22T03:04:56.721129,All Ages,Not Specified,In-Person
TufaanTicket,Workshop Event 2eb66bc7,A thrilling workshop experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-10-09 18:00:00,2025-10-09 20:00:00,Workshop,90,205,0.0976929786938755,https://tufanticket.com/event/2eb66bc7,2025-03-22T03:04:56.721154,21+,Wheelchair Accessible,In-Person
TufaanTicket,Festival Event 770f5ad3,A thrilling festival experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-07-12 14:00:00,2025-07-12 18:00:00,Festival,49,152,0.967283080010617,https://tufanticket.com/event/770f5ad3,2025-03-22T03:04:56.721171,All Ages,Not Specified,Online
TufaanTicket,Food & Drink Event 6008f126,A thrilling food & drink experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-08-01 14:00:00,2025-08-01 17:00:00,Food & Drink,39,74,0.21641349838871504,https://tufanticket.com/event/6008f126,2025-03-22T03:04:56.721188,18+,Not Specified,Hybrid
TufaanTicket,Technology Event 443abd87,A thrilling technology experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-03-02 22:00:00,2025-03-03 03:00:00,Technology,93,213,0.19256848839765606,https://tufanticket.com/event/443abd87,2025-03-22T03:04:56.721205,21+,Hearing Assistance Available,In-Person
TufaanTicket,Theater Event 9e6f87d2,A thrilling theater experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-09-07 20:00:00,2025-09-08 00:00:00,Theater,27,176,0.5876046214751672,https://tufanticket.com/event/9e6f87d2,2025-03-22T03:04:56.721221,18+,Hearing Assistance Available,In-Person
TufaanTicket,Comedy Event 097701cc,A thrilling comedy experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-05-26 20:00:00,2025-05-27 01:00:00,Comedy,67,93,0.4604857417336329,https://tufanticket.com/event/097701cc,2025-03-22T03:04:56.721238,18+,Wheelchair Accessible,In-Person
TufaanTicket,Comedy Event 4af533b9,A thrilling comedy experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-01-26 16:00:00,2025-01-26 20:00:00,Comedy,97,244,0.6216178018204577,https://tufanticket.com/event/4af533b9,2025-03-22T03:04:56.721335,All Ages,Not Specified,In-Person
TufaanTicket,Technology Event 6189ce25,A thrilling technology experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-03-26 13:00:00,2025-03-26 15:00:00,Technology,59,207,0.13724423424977883,https://tufanticket.com/event/6189ce25,2025-03-22T03:04:56.721394,18+,Not Specified,In-Person
TufaanTicket,Theater Event 516a4083,A thrilling theater experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-05-24 22:00:00,2025-05-25 00:00:00,Theater,84,193,0.5666444491158733,https://tufanticket.com/event/516a4083,2025-03-22T03:04:56.721437,All Ages,Not Specified,In-Person
TufaanTicket,Comedy Event 6e45575e,A thrilling comedy experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-11-09 13:00:00,2025-11-09 14:00:00,Comedy,90,110,0.6064901464061415,https://tufanticket.com/event/6e45575e,2025-03-22T03:04:56.721467,All Ages,Not Specified,Online
TufaanTicket,Technology Event ffdb6fbb,A thrilling technology experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-03-05 19:00:00,2025-03-06 00:00:00,Technology,39,134,0.16192730343386197,https://tufanticket.com/event/ffdb6fbb,2025-03-22T03:04:56.721498,21+,Not Specified,Hybrid
TufaanTicket,Comedy Event 0bc1c65d,A thrilling comedy experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-01-07 16:00:00,2025-01-07 17:00:00,Comedy,79,221,0.7438591139695433,https://tufanticket.com/event/0bc1c65d,2025-03-22T03:04:56.721549,All Ages,Hearing Assistance Available,In-Person
TufaanTicket,Workshop Event b8e07e87,A thrilling workshop experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-07-03 21:00:00,2025-07-03 23:00:00,Workshop,44,163,0.0725590886382913,https://tufanticket.com/event/b8e07e87,2025-03-22T03:04:56.721578,18+,Wheelchair Accessible,Online
TufaanTicket,Festival Event 77d606e6,A thrilling festival experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-12-26 14:00:00,2025-12-26 19:00:00,Festival,95,210,0.07398402674910809,https://tufanticket.com/event/77d606e6,2025-03-22T03:04:56.721604,All Ages,Hearing Assistance Available,In-Person
TufaanTicket,Gaming Event 1903b06d,A thrilling gaming experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-05-07 15:00:00,2025-05-07 20:00:00,Gaming,94,263,0.16145246867520802,https://tufanticket.com/event/1903b06d,2025-03-22T03:04:56.721630,All Ages,Not Specified,In-Person
TufaanTicket,Festival Event 666134d3,A thrilling festival experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-06-10 17:00:00,2025-06-10 18:00:00,Festival,89,178,0.3509551822416851,https://tufanticket.com/event/666134d3,2025-03-22T03:04:56.721667,21+,Hearing Assistance Available,Hybrid
TufaanTicket,Technology Event c126e8c9,A thrilling technology experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-06-07 13:00:00,2025-06-07 16:00:00,Technology,100,140,0.9135608059164018,https://tufanticket.com/event/c126e8c9,2025-03-22T03:04:56.721698,21+,Hearing Assistance Available,Hybrid
TufaanTicket,Sports Event 0d7ad0a8,A thrilling sports experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-05-28 11:00:00,2025-05-28 15:00:00,Sports,11,188,0.30655163977687416,https://tufanticket.com/event/0d7ad0a8,2025-03-22T03:04:56.721731,All Ages,Not Specified,In-Person
TufaanTicket,Sports Event e0db09fe,A thrilling sports experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-08-10 15:00:00,2025-08-10 18:00:00,Sports,64,180,0.36623401299787295,https://tufanticket.com/event/e0db09fe,2025-03-22T03:04:56.721778,All Ages,Not Specified,Online
TufaanTicket,Sports Event de8702b4,A thrilling sports experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-07-26 13:00:00,2025-07-26 15:00:00,Sports,58,84,0.3617686139973726,https://tufanticket.com/event/de8702b4,2025-03-22T03:04:56.721817,21+,Wheelchair Accessible,Online
TufaanTicket,Theater Event 1a5c2430,A thrilling theater experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-10-08 22:00:00,2025-10-08 23:00:00,Theater,66,200,0.2995293171216703,https://tufanticket.com/event/1a5c2430,2025-03-22T03:04:56.721854,21+,Not Specified,Hybrid
TufaanTicket,Technology Event c783eb6c,A thrilling technology experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-04-14 16:00:00,2025-04-14 21:00:00,Technology,89,161,0.8455451937502736,https://tufanticket.com/event/c783eb6c,2025-03-22T03:04:56.721881,All Ages,Wheelchair Accessible,In-Person
TufaanTicket,Festival Event 757e1fb8,A thrilling festival experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-12-17 15:00:00,2025-12-17 17:00:00,Festival,84,214,0.4772704989740453,https://tufanticket.com/event/757e1fb8,2025-03-22T03:04:56.721899,18+,Not Specified,In-Person
TufaanTicket,Sports Event 5e2b9a9a,A thrilling sports experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-10-13 15:00:00,2025-10-13 17:00:00,Sports,18,76,0.4574050416947949,https://tufanticket.com/event/5e2b9a9a,2025-03-22T03:04:56.721920,All Ages,Hearing Assistance Available,Online
TufaanTicket,Workshop Event 4a7e8b5b,A thrilling workshop experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-07-07 19:00:00,2025-07-07 21:00:00,Workshop,16,108,0.040591547135836126,https://tufanticket.com/event/4a7e8b5b,2025-03-22T03:04:56.721968,21+,Wheelchair Accessible,Online
TufaanTicket,Technology Event 370c2fff,A thrilling technology experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-04-23 10:00:00,2025-04-23 14:00:00,Technology,26,167,0.08147290037183741,https://tufanticket.com/event/370c2fff,2025-03-22T03:04:56.722031,18+,Wheelchair Accessible,Hybrid
TufaanTicket,Sports Event b679c4b6,A thrilling sports experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-09-25 18:00:00,2025-09-25 22:00:00,Sports,52,252,0.9048921120032895,https://tufanticket.com/event/b679c4b6,2025-03-22T03:04:56.722061,21+,Wheelchair Accessible,In-Person
TufaanTicket,Workshop Event 87725b04,A thrilling workshop experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-11-18 15:00:00,2025-11-18 17:00:00,Workshop,20,171,0.25289946060012214,https://tufanticket.com/event/87725b04,2025-03-22T03:04:56.722097,18+,Not Specified,Online
TufaanTicket,Food & Drink Event a7f1dde8,A thrilling food & drink experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-06-14 10:00:00,2025-06-14 13:00:00,Food & Drink,15,136,0.6150211770487285,https://tufanticket.com/event/a7f1dde8,2025-03-22T03:04:56.722127,21+,Hearing Assistance Available,In-Person
TufaanTicket,Gaming Event 1df043ed,A thrilling gaming experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-02-06 14:00:00,2025-02-06 18:00:00,Gaming,88,153,0.1628798648773685,https://tufanticket.com/event/1df043ed,2025-03-22T03:04:56.722181,All Ages,Hearing Assistance Available,Hybrid
TufaanTicket,Festival Event 09695e79,A thrilling festival experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-07-07 22:00:00,2025-07-08 01:00:00,Festival,88,130,0.2985924694960522,https://tufanticket.com/event/09695e79,2025-03-22T03:04:56.722213,18+,Not Specified,Hybrid
TufaanTicket,Workshop Event da3fd998,A thrilling workshop experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-05-25 14:00:00,2025-05-25 18:00:00,Workshop,80,105,0.9738852004003746,https://tufanticket.com/event/da3fd998,2025-03-22T03:04:56.722265,21+,Not Specified,In-Person
TufaanTicket,Technology Event a2579b86,A thrilling technology experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-05-21 12:00:00,2025-05-21 13:00:00,Technology,46,201,0.8768656336964501,https://tufanticket.com/event/a2579b86,2025-03-22T03:04:56.722301,18+,Not Specified,Online
TufaanTicket,Theater Event c4126365,A thrilling theater experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-05-21 11:00:00,2025-05-21 15:00:00,Theater,31,128,0.008867455624147702,https://tufanticket.com/event/c4126365,2025-03-22T03:04:56.722328,21+,Hearing Assistance Available,In-Person
TufaanTicket,Technology Event b23b5eee,A thrilling technology experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-03-03 11:00:00,2025-03-03 16:00:00,Technology,19,182,0.2413215411680022,https://tufanticket.com/event/b23b5eee,2025-03-22T03:04:56.722358,All Ages,Wheelchair Accessible,In-Person
TufaanTicket,Theater Event f14f0091,A thrilling theater experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-06-09 18:00:00,2025-06-09 21:00:00,Theater,53,227,0.34355412915652117,https://tufanticket.com/event/f14f0091,2025-03-22T03:04:56.722396,18+,Hearing Assistance Available,Online
TufaanTicket,Workshop Event fbd35004,A thrilling workshop experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-03-18 18:00:00,2025-03-18 23:00:00,Workshop,50,101,0.6038929779684004,https://tufanticket.com/event/fbd35004,2025-03-22T03:04:56.722424,All Ages,Wheelchair Accessible,Online
TufaanTicket,Gaming Event d3e34bc2,A thrilling gaming experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-05-25 21:00:00,2025-05-26 00:00:00,Gaming,25,144,0.3896335020907352,https://tufanticket.com/event/d3e34bc2,2025-03-22T03:04:56.722456,21+,Not Specified,Hybrid
TufaanTicket,Networking Event 4325914a,A thrilling networking experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-04-08 14:00:00,2025-04-08 17:00:00,Networking,60,144,0.7748034227214844,https://tufanticket.com/event/4325914a,2025-03-22T03:04:56.722476,21+,Wheelchair Accessible,Online
TufaanTicket,Food & Drink Event 56d33bd8,A thrilling food & drink experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-06-26 18:00:00,2025-06-26 19:00:00,Food & Drink,42,81,0.11728420945030726,https://tufanticket.com/event/56d33bd8,2025-03-22T03:04:56.722523,21+,Not Specified,Hybrid
TufaanTicket,Workshop Event 54ee369c,A thrilling workshop experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-05-07 14:00:00,2025-05-07 19:00:00,Workshop,57,132,0.9068861109645441,https://tufanticket.com/event/54ee369c,2025-03-22T03:04:56.722551,21+,Not Specified,Hybrid
TufaanTicket,Comedy Event 3b8c1627,A thrilling comedy experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-01-03 13:00:00,2025-01-03 14:00:00,Comedy,47,135,0.18703849362723735,https://tufanticket.com/event/3b8c1627,2025-03-22T03:04:56.722605,21+,Hearing Assistance Available,Online
TufaanTicket,Gaming Event 99b1b323,A thrilling gaming experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-08-05 19:00:00,2025-08-05 20:00:00,Gaming,83,199,0.9546493214167662,https://tufanticket.com/event/99b1b323,2025-03-22T03:04:56.722635,21+,Wheelchair Accessible,In-Person
TufaanTicket,Sports Event a1e25934,A thrilling sports experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-02-07 14:00:00,2025-02-07 18:00:00,Sports,52,147,0.43948520666485213,https://tufanticket.com/event/a1e25934,2025-03-22T03:04:56.722652,21+,Not Specified,Hybrid
TufaanTicket,Festival Event f12f6d7c,A thrilling festival experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-10-09 18:00:00,2025-10-09 20:00:00,Festival,40,193,0.9601481447880224,https://tufanticket.com/event/f12f6d7c,2025-03-22T03:04:56.722669,21+,Wheelchair Accessible,Hybrid
TufaanTicket,Concert Event 762e13df,A thrilling concert experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-05-19 10:00:00,2025-05-19 12:00:00,Concert,17,187,0.6957296996843194,https://tufanticket.com/event/762e13df,2025-03-22T03:04:56.722693,21+,Hearing Assistance Available,In-Person
TufaanTicket,Concert Event 67581eda,A thrilling concert experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-10-14 19:00:00,2025-10-14 21:00:00,Concert,43,170,0.9178144223607073,https://tufanticket.com/event/67581eda,2025-03-22T03:04:56.722712,21+,Not Specified,In-Person
TufaanTicket,Technology Event 4054d507,A thrilling technology experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-02-28 21:00:00,2025-03-01 01:00:00,Technology,22,85,0.9243198811377745,https://tufanticket.com/event/4054d507,2025-03-22T03:04:56.722752,All Ages,Hearing Assistance Available,Hybrid
TufaanTicket,Sports Event 23d106cb,A thrilling sports experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-06-07 19:00:00,2025-06-07 20:00:00,Sports,51,151,0.13603017735867318,https://tufanticket.com/event/23d106cb,2025-03-22T03:04:56.722780,21+,Wheelchair Accessible,Online
TufaanTicket,Networking Event 18f17731,A thrilling networking experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-05-26 12:00:00,2025-05-26 17:00:00,Networking,27,158,0.21509161836094426,https://tufanticket.com/event/18f17731,2025-03-22T03:04:56.722828,21+,Hearing Assistance Available,Online
TufaanTicket,Sports Event ff217d2c,A thrilling sports experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-06-20 17:00:00,2025-06-20 21:00:00,Sports,96,201,0.6188526762891665,https://tufanticket.com/event/ff217d2c,2025-03-22T03:04:56.722857,18+,Not Specified,Hybrid
TufaanTicket,Sports Event d43ee1b9,A thrilling sports experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-06-08 21:00:00,2025-06-08 23:00:00,Sports,45,238,0.36978028884221126,https://tufanticket.com/event/d43ee1b9,2025-03-22T03:04:56.722901,21+,Wheelchair Accessible,Hybrid
TufaanTicket,Comedy Event a7c99d93,A thrilling comedy experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-01-04 13:00:00,2025-01-04 18:00:00,Comedy,54,103,0.4692660467610723,https://tufanticket.com/event/a7c99d93,2025-03-22T03:04:56.722928,18+,Not Specified,Online
TufaanTicket,Workshop Event 39fb6748,A thrilling workshop experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-05-05 15:00:00,2025-05-05 16:00:00,Workshop,41,63,0.9718850375611834,https://tufanticket.com/event/39fb6748,2025-03-22T03:04:56.722944,21+,Not Specified,In-Person
TufaanTicket,Food & Drink Event 5b173a63,A thrilling food & drink experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-09-05 12:00:00,2025-09-05 13:00:00,Food & Drink,55,241,0.42372201221208017,https://tufanticket.com/event/5b173a63,2025-03-22T03:04:56.722961,All Ages,Not Specified,Online
TufaanTicket,Gaming Event e38ee9d1,A thrilling gaming experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-05-25 11:00:00,2025-05-25 12:00:00,Gaming,56,91,0.04844245690258908,https://tufanticket.com/event/e38ee9d1,2025-03-22T03:04:56.722989,All Ages,Wheelchair Accessible,Online
TufaanTicket,Sports Event 36ed112c,A thrilling sports experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-12-13 10:00:00,2025-12-13 11:00:00,Sports,13,35,0.9516727628783523,https://tufanticket.com/event/36ed112c,2025-03-22T03:04:56.723028,All Ages,Wheelchair Accessible,In-Person
TufaanTicket,Comedy Event f6652e20,A thrilling comedy experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-03-21 14:00:00,2025-03-21 16:00:00,Comedy,97,235,0.5724076477317275,https://tufanticket.com/event/f6652e20,2025-03-22T03:04:56.723071,All Ages,Hearing Assistance Available,Online
TufaanTicket,Concert Event 442a8fa5,A thrilling concert experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-09-15 18:00:00,2025-09-15 22:00:00,Concert,65,261,0.20285361852783745,https://tufanticket.com/event/442a8fa5,2025-03-22T03:04:56.723113,All Ages,Not Specified,In-Person
TufaanTicket,Sports Event 3831b327,A thrilling sports experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-03-11 10:00:00,2025-03-11 14:00:00,Sports,21,52,0.480397732352016,https://tufanticket.com/event/3831b327,2025-03-22T03:04:56.723153,All Ages,Hearing Assistance Available,Hybrid
TufaanTicket,Sports Event a1196e38,A thrilling sports experience happening at Hard Rock Stadium in Miami.,Miami,Hard Rock Stadium,"347 Don Shula Dr, Miami Gardens, FL",25.957,-80.2388,2025-10-05 10:00:00,2025-10-05 11:00:00,Sports,58,237,0.9650175182271623,https://tufanticket.com/event/a1196e38,2025-03-22T03:04:56.723189,All Ages,Hearing Assistance Available,Hybrid
TufaanTicket,Technology Event b8a07bfa,A thrilling technology experience happening at United Center in Chicago.,Chicago,United Center,"1901 W Madison St, Chicago, IL",41.8807,-87.6742,2025-05-27 17:00:00,2025-05-27 19:00:00,Technology,95,191,0.6021661283049676,https://tufanticket.com/event/b8a07bfa,2025-03-22T03:04:56.723229,All Ages,Hearing Assistance Available,Online
TufaanTicket,Workshop Event 668b5db2,A thrilling workshop experience happening at Chase Center in San Francisco.,San Francisco,Chase Center,"1 Warriors Way, San Francisco, CA",37.768,-122.387,2025-11-24 19:00:00,2025-11-24 23:00:00,Workshop,33,142,0.6483949870003488,https://tufanticket.com/event/668b5db2,2025-03-22T03:04:56.723279,21+,Wheelchair Accessible,Online
TufaanTicket,Sports Event 02dfd8ff,A thrilling sports experience happening at Madison Square Garden in New York.,New York,Madison Square Garden,"4 Pennsylvania Plaza, New York, NY",40.7505,-73.9934,2025-04-25 11:00:00,2025-04-25 15:00:00,Sports,99,179,0.9236495482803299,https://tufanticket.com/event/02dfd8ff,2025-03-22T03:04:56.723316,21+,Wheelchair Accessible,Online
TufaanTicket,Sports Event da2e370b,A thrilling sports experience happening at Hollywood Bowl in Los Angeles.,Los Angeles,Hollywood Bowl,"2301 N Highland Ave, Los Angeles, CA",34.1125,-118.339,2025-08-16 16:00:00,2025-08-16 17:00:00,Sports,16,133,0.3011042220661323,https://tufanticket.com/event/da2e370b,2025-03-22T03:04:56.723418,All Ages,Not Specified,Hybrid
